Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30)
0.00014200646602090234,0.1570347669166178,0.0,0.0,0.0,0.0,0.4309238885605936,0.00036161485174090232,0.00022397208809177052,0.017117442184203639,6.6153518348981605e-05,0.26465415422467781,0.27653142206812548,2.0677599103298555e-07,5.5525037283839361e-06,0.0099981980737612816,5.8108317633732441e-08,2.3372048162150661e-10,8.3096207568061549e-09,0.00011732849907826778
0.00014272119119142928,0.15722021282151283,0.0,0.0,0.0,0.0,0.42928340493260081,0.0003604806697570121,0.00022408169213170768,0.017182468206624838,6.6094837694428833e-05,0.26533792644745835,0.2773442460173568,2.0666001951312323e-07,5.5829492013498911e-06,0.010076505822540955,5.8620853675882021e-08,2.3578197946540513e-10,8.3484369388975943e-09,0.00011893455954178869
0.00014343591636195623,0.15740506648395997,0.0,0.0,0.0,0.0,0.42765243206550818,0.00035935333995521234,0.00022418757091681012,0.017247277045479615,6.6035915300841698e-05,0.2660168842545419,0.27815251627286974,2.0654089696241905e-07,5.6133117746886723e-06,0.010154874770739135,5.9133702650478042e-08,2.3784473597123869e-10,8.3870553259825606e-09,0.00012055115341429066
0.00014415064153248318,0.15758932948486643,0.0,0.0,0.0,0.0,0.42603090155267886,0.00035823280464759844,0.00022428976975510758,0.017311869679653948,6.5976758455887105e-05,0.26669106436951057,0.27895626537877072,2.0641868415835981e-07,5.643591097244534e-06,0.010233303123278465,5.9646843401242873e-08,2.399086660452444e-10,8.4254763308252898e-09,0.00012217824123910708
0.00014486536670301012,0.15777300343784612,0.0,0.0,0.0,0.0,0.42441874546702407,0.00035711900686479338,0.00022438833371252981,0.017376247085742633,6.5917374049828708e-05,0.26736050324146937,0.27975552565270295,2.0629344050513515e-07,5.6737869079294736e-06,0.010311789108971146,6.0160254164834874e-08,2.4197368215196004e-10,8.4637003482068066e-09,0.0001238157831860333
0.00014558009187353707,0.15795608994635948,0.0,0.0,0.0,0.0,0.42281589633980521,0.00035601189006832703,0.00022448330716288374,0.017440410238041895,6.585776901063973e-05,0.26802523705720288,0.28055032919602829,2.061652246236336e-07,5.7038989042544216e-06,0.010390330979759273,6.0673914032015381e-08,2.4403970019124403e-10,8.5017278063120762e-09,0.00012546373911013258
0.00014629481704406402,0.15813859064983482,0.0,0.0,0.0,0.0,0.42122228717761134,0.0003549113983717739,0.00022457473412978323,0.01750436010834298,6.5797949993905868e-05,0.26868530173234656,0.28134070788554022,2.0603409415947621e-07,5.7339268374073806e-06,0.01046892701073579,6.1187802013964345e-08,2.4610663574287239e-10,8.5395591441972502e-09,0.00012712206852836383
0.00014700954221459096,0.15832050718512483,0.0,0.0,0.0,0.0,0.41963785145017818,0.00035381747637671193,0.00022466265804107469,0.017568097665907046,6.5737923624981291e-05,0.2693407329184887,0.2821266933792923,2.0590010581653536e-07,5.7638704383742299e-06,0.010547575499624722,6.1701897611212439e-08,2.4817440635486488e-10,8.5771948170676582e-09,0.00012879073065540314
0.0001477242673851179,0.15850184121488953,0.0,0.0,0.0,0.0,0.41806252309938713,0.00035273006928829141,0.00022474712192243555,0.017631623877322342,6.5677696320016568e-05,0.26999156599865415,0.2829083171121865,2.0576331530628951e-07,5.7937294745044455e-06,0.010626274766676189,6.2216180358981904e-08,2.5024292971477482e-10,8.6146352871997813e-09,0.00013046968439458677
0.00014843899255564486,0.158682594405145,0.0,0.0,0.0,0.0,0.41649623653174334,0.00035164912281519892,0.0002248281682556282,0.017694939706464925,6.561727442800657e-05,0.27063783609180786,0.28368561029955436,2.0562377749830181e-07,5.8235037057009617e-06,0.01070502315426149,6.2730630255098903e-08,2.5231212537081689e-10,8.6518810368131657e-09,0.00013215888836258757
0.0001491537177261718,0.15886276844121708,0.0,0.0,0.0,0.0,0.41493892662324611,0.00035057458323618654,0.00022490583909636996,0.017758046114388689,6.5556664124022344e-05,0.27127957805056385,0.28445860393474415,2.0548154632430931e-07,5.8531929179977351e-06,0.010783819026706786,6.3245227398176581e-08,2.5438191327658936e-10,8.6889325569366738e-09,0.00013385830088758177
0.00014986844289669875,0.1590423650243554,0.0,0.0,0.0,0.0,0.41339052872973675,0.00034950639732635327,0.00022498017601295432,0.017820944057800363,6.5495871514124386e-05,0.27191682646093085,0.28522732878361595,2.0533667479329428e-07,5.8827968939782903e-06,0.010862660767169532,6.3759952242695144e-08,2.5645221481704018e-10,8.7257903469276659e-09,0.00013556788012960861
0.0001505831680672257,0.1592213858344414,0.0,0.0,0.0,0.0,0.411850978653375,0.00034844451242918914,0.00022505122010635421,0.017883634492406653,6.5434902520109182e-05,0.27254961564924979,0.28599181540174273,2.0518921514190577e-07,5.9123154429106782e-06,0.010941546783903489,6.4274785417403899e-08,2.5852295207805452e-10,8.762454928666598e-09,0.00013728758384520595
0.00015129789323775264,0.1593998326131811,0.0,0.0,0.0,0.0,0.41032021266065483,0.00034738887637872698,0.00022511901197540187,0.017946118370656978,6.5373762979571151e-05,0.27317797968025664,0.2867520941249746,2.0503921874103515e-07,5.9417483726853284e-06,0.011020475505747373,6.4789707839422881e-08,2.6059404830538959e-10,8.7989268294425589e-09,0.00013901736955573827
0.0001520126184082796,0.1595777070677794,0.0,0.0,0.0,0.0,0.40879816748058262,0.00034633943756609922,0.00022518359178479145,0.018008396642405194,6.5312458611366914e-05,0.2738019523558497,0.28750819507044129,2.0488673597123642e-07,5.9710955056716789e-06,0.011099445383449478,6.5304700625250537e-08,2.6266542754673047e-10,8.8352065831725282e-09,0.00014075719449513938
0.00015344206874933348,0.15993174599039056,0.0,0.0,0.0,0.0,0.40577998881434441,0.00034425894762684164,0.00022530327363999922,0.018132340146739825,6.5189377675495426e-05,0.27503685754084634,0.28900798298807751,2.0457450914625248e-07,6.0295317253203591e-06,0.011257502505916167,6.6334823208042539e-08,2.668087371092454e-10,8.9071918660847246e-09,0.00014426679007513858
0.00015487151909038738,0.1602835165934874,0.0,0.0,0.0,0.0,0.40279594576233063,0.00034220263964382874,0.00022541057797182283,0.018255472533730163,6.506570327227638e-05,0.2762545964176098,0.2904914156989859,2.0425292215855539e-07,6.0876228621678464e-06,0.011415706151942753,6.7365007180742518e-08,2.709522935915889e-10,8.9784152740019063e-09,0.00014781602435365342
0.00015630096943144127,0.16063303302530893,0.0,0.0,0.0,0.0,0.3998455487498726,0.00034017011874783886,0.00022550581027326873,0.018377801280553746,6.4941476945354495e-05,0.27745543008030721,0.29195872628320618,2.0392235045737618e-07,6.1453679191368541e-06,0.011574044643205682,6.8395110664468866e-08,2.7509552633533269e-10,9.0488815542597684e-09,0.00015140454753080905
0.00015773041977249516,0.16098030949651948,0.0,0.0,0.0,0.0,0.39692831552299773,0.00033816099764486489,0.0002255892684306443,0.018499333808618439,6.4816739355278387e-05,0.27863961552070282,0.29341014435276558,2.0358315552207562e-07,6.2027658211055544e-06,0.011732506610865404,6.942499503475442e-08,2.7923787777180004e-10,9.1185953661011894e-09,0.00015503200681428895
0.00015915987011354905,0.16132536038868542,0.0,0.0,0.0,0.0,0.39404377105680749,0.00033617489674369938,0.00022566124436653709,0.018620077482347494,6.4691528390645617e-05,0.27980740568711338,0.29484589609475204,2.0323568865122491e-07,6.2598159655437401e-06,0.011891080985773024,7.0454525175238228e-08,2.8337880444244869e-10,9.1875617446609059e-09,0.00015869804658589392
0.00016058932045460295,0.16166820014097782,0.0,0.0,0.0,0.0,0.39119144748439438,0.00033421144391869076,0.00022572202248670228,0.018740039608686324,6.4565881569629189e-05,0.28095904952946149,0.29626620430320444,2.0288028887785228e-07,6.3165175568734834e-06,0.012049756992965541,7.1483570726154538e-08,2.8751778202047715e-10,9.2557857007270022e-09,0.00016240230859309817
0.00016187582576155144,0.16197487740745034,0.0,0.0,0.0,0.0,0.38865152413346743,0.00033246339892567924,0.00022576737872480321,0.018847343299328068,6.4452455923700268e-05,0.28198192643387349,0.29753145891399252,2.0255391784165182e-07,6.3672506003365181e-06,0.012192643638401434,7.2409191429310339e-08,2.9124076914475009e-10,9.3165567753591723e-09,0.00016576852585561882
0.00016316233106849993,0.16227978606691032,0.0,0.0,0.0,0.0,0.38613699538190316,0.00033073314233370287,0.00022580408862375246,0.018954025054881186,6.4338730882151248e-05,0.2829920991727421,0.29878453969016333,2.0222161929576926e-07,6.4177006153786582e-06,0.012335596663931513,7.333422534942839e-08,2.949613961386823e-10,9.3767345052217297e-09,0.00016916514638315572
0.00016444883637544843,0.16258293680975502,0.0,0.0,0.0,0.0,0.38364753482158626,0.00032902041772737224,0.00022583234655012399,0.019060090075733133,6.4224730475386614e-05,0.28398974107355596,0.30002560209281276,2.0188361727477166e-07,6.4678673998969261e-06,0.012478608792302059,7.4258584250452068e-08,2.9867930810343566e-10,9.4363227742204559e-09,0.00017259190465330508
0.00016573534168239692,0.16288434035405974,0.0,0.0,0.0,0.0,0.38118282057175745,0.00032732497329055371,0.00022585234279695027,0.019165543524204083,6.4110477773247107e-05,0.28497502294276655,0.30125479943618999,2.0154013008247177e-07,6.5177508404348422e-06,0.012621672926515972,7.5182181633326613e-08,3.023941571266711e-10,9.4953255266300272e-09,0.00017604853383336664
0.0001670218469893454,0.16318400744981615,0.0,0.0,0.0,0.0,0.37874253524123286,0.0003256465616551541,0.00022586426353348864,0.01927039052278115,6.3995995174602027e-05,0.28594811309521845,0.30247228290451272,2.0119136990034465e-07,6.5673508433492534e-06,0.012764782142898128,7.6104933610830703e-08,3.0610560580123227e-10,9.5537467610934667e-09,0.00017953476599412186
0.0001683083522962939,0.16348194887657494,0.0,0.0,0.0,0.0,0.37632636589096624,0.00032398493969103113,0.00022586829114033276,0.019374636148682796,6.3881304340016642e-05,0.28690917739735056,0.30367820156722214,2.0083754179373466e-07,6.6166673798790373e-06,0.012907929674978292,7.7026758614992163e-08,3.0981332604832576e-10,9.6115905117250805e-09,0.0001830503325444653
0.0001695948576032424,0.16377817541992412,0.0,0.0,0.0,0.0,0.37393400397618298,0.00032233986865331659,0.00022586460417873169,0.019478285441082308,6.3766425902425333e-05,0.28785837927342306,0.30487270240949077,2.0047884592033579e-07,6.6657005398338463e-06,0.013051108927879666,7.7947576453728287e-08,3.1351699532322597e-10,9.6688608677222056e-09,0.00018659496386666438
0.0001708813629101909,0.16407269789575352,0.0,0.0,0.0,0.0,0.37156514531336915,0.00032071111401114905,0.0002258533770934029,0.019581343402382767,6.3651379995520473e-05,0.28879587972056286,0.30605593034801493,2.0011547496823385e-07,6.7144504022260182e-06,0.013194313479237947,7.8867309681498221e-08,3.1721630212816834e-10,9.7255619565812796e-09,0.00019016838936703921
0.00017216786821713938,0.16436552712564767,0.0,0.0,0.0,0.0,0.36921949002893795,0.00031909844524450514,0.00022583478086685371,0.019683814991797197,6.3536185936478409e-05,0.28972183736396945,0.30722802825239787,1.9974761716820416e-07,6.7629171362797203e-06,0.013337537059654321,7.9785882733749589e-08,3.2091094253104682e-10,9.781697949346663e-09,0.00019377033795040901
0.00017345437352408788,0.1646566739429804,0.0,0.0,0.0,0.0,0.36689674250919835,0.00031750163590605826,0.00022580898326674277,0.01978570512411414,6.3420862021894715e-05,0.29063640849111916,0.30838913696816606,1.993754545688268e-07,6.8111010873186158e-06,0.013480773546417661,8.0703221087059859e-08,3.2460061678733831e-10,9.8372730166605276e-09,0.00019740053815337489
0.00017474087883103637,0.16494614915993341,0.0,0.0,0.0,0.0,0.36459661135869814,0.00031592046344957648,0.00022577614800482307,0.019887018670245088,6.3305426617269768e-05,0.29153974707401403,0.30953939533638908,1.989991645901777e-07,6.8590024194783816e-06,0.013624016962923041,8.1619254155556124e-08,3.2828504098991981e-10,9.8922914074204838e-09,0.00020105871824424666
0.00017602738413798486,0.16523396361533838,0.0,0.0,0.0,0.0,0.3623188093601547,0.00031435470936960611,0.00022573643566056276,0.019987760466208652,6.3189896565236231e-05,0.29243200475843123,0.31067894021702547,1.9861891789291561e-07,6.9066216135252193e-06,0.013767261497652287,8.2533910777651189e-08,3.3196392891608402e-10,9.9467573387214512e-09,0.00020474460576879404
0.00017731388944493336,0.1655201281236867,0.0,0.0,0.0,0.0,0.36006305337659028,0.00031280415872891464,0.00022569000329740807,0.020087935295516713,6.3074288827619929e-05,0.29331333098939977,0.31180790652659662,1.9823488166725761e-07,6.9539589811919453e-06,0.013910501455117713,8.344712367776882e-08,3.3563700997322004e-10,1.0000675079384537e-08,0.00020845792862639995
0.00017860039475188185,0.16580465349223938,0.0,0.0,0.0,0.0,0.35782906433023087,0.00031126860029513149,0.00022563700463627866,0.020187547900629484,6.2958619613076209e-05,0.29418387297939663,0.31292642725363323,1.9784721703807226e-07,7.0010149289730337e-06,0.014053731282714799,8.435882717190027e-08,3.393040199702541e-10,1.0054048906354548e-08,0.00021219841452447294
0.00017988690005883034,0.16608755051961743,0.0,0.0,0.0,0.0,0.35561656717221263,0.00030974782668144056,0.00022557759046871976,0.020286602985941853,6.2842903896313503e-05,0.29504377571484736,0.31403463347425881,1.9745608018937655e-07,7.0477901105979879e-06,0.014196945575813082,8.5268955526111145e-08,3.4296469451533384e-10,1.0106883090745331e-08,0.000215965790885573
0.00018117340536577883,0.1663688299854007,0.0,0.0,0.0,0.0,0.35342529079852919,0.0003082416339784032,0.00022551190776542787,0.020385105211049824,6.2727157069249166e-05,0.29589318203148907,0.31513265438827465,1.9706162421300333e-07,7.0942848984336801e-06,0.014340139056759358,8.6177447375718654e-08,3.4661878679035014e-10,1.0159181964800633e-08,0.00021975978531403221
0.00018245991067272733,0.16664850265238085,0.0,0.0,0.0,0.0,0.35125496801673384,0.00030674982187950541,0.0002254401010529084,0.020483059192835548,6.2611393038113693e-05,0.29673223262599491,0.31622061733643403,1.966639961027162e-07,7.1405000254210025e-06,0.014483306577010035,8.7084240610019481e-08,3.5026604697664303e-10,1.0210949819780633e-08,0.00022358012554287107
0.00018374641597967582,0.16692657925626114,0.0,0.0,0.0,0.0,0.34910533548535777,0.00030527219339687137,0.00022536231110405319,0.020580469506190267,6.2495626126437038e-05,0.29756106608889121,0.31729864782864409,1.9626333927645599e-07,7.1864359531191172e-06,0.014626443116118422,8.7989277353201404e-08,3.539062422888612e-10,1.0262190997137647e-08,0.00022742653950401706
0.00018503292128662431,0.1672030705140699,0.0,0.0,0.0,0.0,0.34697613367511265,0.00030380855504139308,0.00022527867643389962,0.020677340683963659,6.237986913204294e-05,0.29837981892751592,0.31836686956287735,1.9585979235835324e-07,7.2320935161335554e-06,0.014769543778289556,8.8892498629699572e-08,3.57539135518356e-10,1.0312909799320218e-08,0.00023129875537744268
0.0001863194265935728,0.1674779871086001,0.0,0.0,0.0,0.0,0.34486710680407168,0.0003023587165101911,0.00022518933184956415,0.020773677216918574,6.2264135432365977e-05,0.29918862560435067,0.31942540445497847,1.9545349033701826e-07,7.2774732337194012e-06,0.014912603789338064,8.979384996475193e-08,3.6116450755931225e-10,1.0363110578014694e-08,0.00023519650170126098
0.0001876059319005213,0.1677513396996764,0.0,0.0,0.0,0.0,0.3427780028002998,0.0003009224908881227,0.00022509441011139464,0.020869483553734604,6.2148436800813241e-05,0.29998761855891531,0.32047437265702067,1.9504456371572814e-07,7.3225760356728978e-06,0.015055618493363511,9.0693275460258588e-08,3.6478213358111813e-10,1.0412797635924549e-08,0.00023911950741117667
0.0001888924372074698,0.16802313890718873,0.0,0.0,0.0,0.0,0.34070857323567177,0.00029949969429486731,0.00022499404029447406,0.020964764101163907,6.2032785763705138e-05,0.30077692824610708,0.32151389258777291,1.9463313956835741e-07,7.3674024825518948e-06,0.015198583350275919,9.1590723999016271e-08,3.683918079825646e-10,1.0461975327086279e-08,0.00024306750194222685
0.00019017894251441829,0.16829339532256998,0.0,0.0,0.0,0.0,0.33865857329186538,0.00029809014608954881,0.00022488834953869944,0.021059523224541233,6.1917193250658189e-05,0.30155668315412454,0.32254408094979165,1.9421934077977855e-07,7.4119535505146282e-06,0.015341493933877992,9.2486142921560846e-08,3.7199331895932462e-10,1.0510647950421715e-08,0.00024704021524477515
0.00019146544782136678,0.16856211950800778,0.0,0.0,0.0,0.0,0.33662776167919217,0.00029669366869142905,0.00022477746194276212,0.021153765245141256,6.1801670380590531e-05,0.30232700986246608,0.32356505276574415,1.938032868458793e-07,7.4562300509283788e-06,0.015484345921252349,9.3379482690907973e-08,3.7558646726609982e-10,1.0558819827913772e-08,0.00025103737796230757
0.00019275195312831527,0.168829321962075,0.0,0.0,0.0,0.0,0.33461590062580132,0.00029531008743204301,0.00022466149868391325,0.021247494445270725,6.1686228128235803e-05,0.30308803302856518,0.32457692138607835,1.9338509342362254e-07,7.5002327265469886e-06,0.015627135104545008,9.427069593634151e-08,3.7917106237064945e-10,1.0606495279875412e-08,0.00025505872131305091
0.00019403845843526376,0.16909501316031283,0.0,0.0,0.0,0.0,0.33262275578617034,0.00029393923056686069,0.00022454057891017876,0.021340715063981119,6.1570876434446009e-05,0.30383987545820346,0.32557979853043256,1.9296487263097675e-07,7.5439625674519111e-06,0.015769857374405959,9.5159735020618825e-08,3.8274691266876562e-10,1.0653678583896578e-08,0.00025910397729460267
0.00019532496374221226,0.16935920354858747,0.0,0.0,0.0,0.0,0.33064809624232022,0.00029258092931079094,0.00022441481878904761,0.021433431301858753,6.1455625269667342e-05,0.30458265808572382,0.326573794289027,1.9254273390128246e-07,7.5874204336867899e-06,0.015912508732702866,9.6046554920527809e-08,3.8631383707023109e-10,1.0700374051477529e-08,0.00026317287858748227
0.00019661146904916075,0.169621903505841,0.0,0.0,0.0,0.0,0.32869169444207097,0.00029123501777505187,0.00022428433218301799,0.021525647319747609,6.1340483955678137e-05,0.30531650001556659,0.32755901715130548,1.9211878274511281e-07,7.6306073097591698e-06,0.016055085285080588,9.6931111187707598e-08,3.8987165679699224e-10,1.0746585956896388e-08,0.00026726515865372838
0.00019789797435610924,0.16988312337561923,0.0,0.0,0.0,0.0,0.32675332613003932,0.00028990133283423068,0.00022414923054318677,0.021617367237527742,6.1225461552712239e-05,0.3060415185677513,0.32853557403766576,1.9169312172274556e-07,7.6735241794861385e-06,0.016197583233852508,9.7813360916402245e-08,3.9342019927556859e-10,1.0792318565844863e-08,0.00027138055183232961
0.00019918447966305774,0.1701428734521445,0.0,0.0,0.0,0.0,0.32483277029660124,0.00028857971410189303,0.00022400962307413613,0.021708595133393651,6.111056680414686e-05,0.30675782931073819,0.3295035703231361,1.9126585000362276e-07,7.7161720494662049e-06,0.016339998873030968,9.8693262837771337e-08,3.9695929851642782e-10,1.0837576135207822e-08,0.00027551879342189588
0.00020047098497000623,0.17040116397986665,0.0,0.0,0.0,0.0,0.32292980912709257,0.00028727000370363799,0.00022386561636851833,0.021799335044884176,6.099580849906065e-05,0.30746554608687643,0.33046310986197103,1.9083706485717511e-07,7.7585518105040939e-06,0.016482328588370836,9.9570777430311832e-08,4.0048879555802652e-10,1.0882362914488696e-08,0.00027967961972933753
0.00020175749027695472,0.17065800515951093,0.0,0.0,0.0,0.0,0.32104422797633092,0.00028597204648846272,0.00022371731527510944,0.021889590970403536,6.088119420574313e-05,0.30816478102115136,0.33141429500085012,1.9040685865876493e-07,7.8006646759679007e-06,0.016624568859167608,1.0044586484772967e-07,4.0400853013258661e-10,1.0926683094007463e-08,0.00028386276803598742
0.00020304399558390321,0.1709134071331198,0.0,0.0,0.0,0.0,0.31917581536247697,0.00028468568987138215,0.00022356482149678687,0.021979366873236945,6.0766732262870478e-05,0.30885564450916292,0.33235722658288008,1.8997532311054091e-07,7.8425114923455086e-06,0.016766716268688087,1.0131848871396622e-07,4.075183559299998e-10,1.0970540920116009e-08,0.00028806797656036472
0.0002043305008908517,0.1711673799943516,0.0,0.0,0.0,0.0,0.31732436279649995,0.00028341078377878092,0.00022340823558438769,0.022068666672459079,6.0652429689746215e-05,0.30953824535362778,0.33329200402409609,1.8954254581468898e-07,7.8840935002374625e-06,0.016908767469944727,1.021886114228816e-07,4.1101812169270073e-10,1.1013940544671607e-08,0.00029229498470322208
0.0002056170061978002,0.17141993379545664,0.0,0.0,0.0,0.0,0.31548966479137619,0.00028214718057365678,0.00022324765548289852,0.022157494247261319,6.0538293921962753e-05,0.31021269074145036,0.334218725310785,1.8910861208778933e-07,7.9254117165749424e-06,0.01705071919822345,1.0305619832584149e-07,4.1450768805858885e-10,1.1056886139355529e-08,0.00029654353300450872
0.0002069035115047487,0.1716710785317254,0.0,0.0,0.0,0.0,0.31367151883028749,0.00028089473503871654,0.00022308317718893107,0.022245853438239666,6.0424331858675952e-05,0.31087908625720262,0.3351374870155463,1.8867360495201157e-07,7.9664672451798839e-06,0.017192568272053642,1.0392121532512995e-07,4.1798691788147925e-10,1.1099381844029563e-08,0.00030081336314961892
0.0002081900168116972,0.17192082412581952,0.0,0.0,0.0,0.0,0.31186972536091068,0.00027965330438628743,0.00022291489461390997,0.022333748050007346,6.0310550043562967e-05,0.31153753587617827,0.33604838430115119,1.8823760432477682e-07,8.0072612429493208e-06,0.017334311599388058,1.0478362927678562e-07,4.2145567785131962e-10,1.1141431770220873e-08,0.00030510421795678099
0.00020947652211864568,0.17216918045335736,0.0,0.0,0.0,0.0,0.3100840876865959,0.00027842274811177052,0.00022274289968703744,0.022421181847917311,6.0196954908605982e-05,0.31218814204164985,0.33695151096995363,1.8780068789425583e-07,8.0477948336328705e-06,0.017475946162827587,1.0564340829145341e-07,4.249138397042674e-10,1.1183040013011276e-08,0.00030941584146467041
0.00021076302742559417,0.1724161573671764,0.0,0.0,0.0,0.0,0.30831441197031467,0.00027720292801701072,0.0002225672822758883,0.022508158560966208,6.0083552667109736e-05,0.31283100565050115,0.33784695946374421,1.8736293166606708e-07,8.0880691164814178e-06,0.017617469027429337,1.0650052230662261e-07,4.2836128252433998e-10,1.1224210672362727e-08,0.00031374797894204778
0.00021204953273254267,0.17266176460041788,0.0,0.0,0.0,0.0,0.30656050720311312,0.00027599370815545386,0.00022238813032273341,0.022594681882374731,5.9970349129777413e-05,0.31346622606930924,0.33873482087905837,1.8692440839202719e-07,8.1280852708598048e-06,0.017758877340229535,1.0735494082945076e-07,4.3179788366468785e-10,1.1264947784911577e-08,0.00031810037694120729
0.00021333603803949116,0.17290601187397428,0.0,0.0,0.0,0.0,0.30482218512313519,0.00027479495481147514,0.00022220553003887968,0.022680755468121264,5.9857349800777468e-05,0.31409390118823188,0.33961518500426924,1.8648518923859588e-07,8.1678445088526277e-06,0.01790016832146853,1.0820663561926257e-07,4.3522352953701934e-10,1.130525539220208e-08,0.00032247278331017228
0.00021462254334643965,0.1731489088405181,0.0,0.0,0.0,0.0,0.30309926014753469,0.00027360653639126709,0.00022201956572265148,0.022766382936015878,5.9744560270481304e-05,0.31471412746487781,0.34048814035099328,1.8604534218581245e-07,8.2073479716621653e-06,0.018041339258297581,1.0905557780221943e-07,4.3863810400638272e-10,1.1345137477051273e-08,0.00032686494722922264
0.00021590904865338814,0.17339046508812217,0.0,0.0,0.0,0.0,0.30139154935490053,0.00027242832346065237,0.00022183032019573034,0.022851567866781729,5.9631985565158156e-05,0.31532699992998314,0.34135377416329576,1.8560493513700568e-07,8.2465968993611069e-06,0.018182387506354186,1.0990174303323466e-07,4.420415091531004e-10,1.1384598064331166e-08,0.00033127661924600693
0.00021719555396033664,0.17363069015608074,0.0,0.0,0.0,0.0,0.29969887250462673,0.00027126018873517923,0.00022163787426808602,0.022936313807691091,5.9519630580082959e-05,0.31593261216113272,0.34221217241043517,1.8516403220777023e-07,8.2855925333399455e-06,0.018323310500514896,1.1074510419514241e-07,4.4543363590783702e-10,1.1423641080076968e-08,0.0003357075512716809
0.00021848205926728513,0.1738695935338644,0.0,0.0,0.0,0.0,0.29802105179861044,0.00027010200663852381,0.00022144230691564931,0.023020624264610705,5.9407500542819042e-05,0.3165310564557568,0.34306341989454869,1.8472269481952966e-07,8.3243359487025863e-06,0.018464105720409723,1.1158563706946128e-07,4.4881438686017034e-10,1.146227044179455e-08,0.00034015749660127177
0.00021976856457423362,0.17410718452751345,0.0,0.0,0.0,0.0,0.29635791221252328,0.00026895365394868264,0.0002212436958260288,0.023104502717906112,5.929559942677177e-05,0.31712242357077924,0.34390760010389426,1.8428098617290519e-07,8.3628285191294398e-06,0.018604770750227477,1.1242331622277023e-07,4.5218365971303538e-10,1.1500490054401222e-08,0.00034462620997284483
0.00022105506988118212,0.17434347260852814,0.0,0.0,0.0,0.0,0.29470928108063144,0.00026781500924527704,0.00022104211659074228,0.023187952606550825,5.9183931980992806e-05,0.3177068030322644,0.34474479539882708,1.8383896295723355e-07,8.4010713895944496e-06,0.018745303214049703,1.132581207129443e-07,4.5554137023398082e-10,1.1538303813005279e-08,0.00034911344754110657
0.0002223415751881306,0.17457846702837954,0.0,0.0,0.0,0.0,0.29307498819159156,0.00026668595308928155,0.00022083764373833476,0.023270977334137015,5.9072502107295797e-05,0.31828428305422785,0.34557508697064077,1.8339668298249458e-07,8.4390658932552636e-06,0.018885700796359196,1.140900274874389e-07,4.5888742570220315e-10,1.1575715541011907e-08,0.00035361896690197324
0.0002236280804950791,0.1748121770159432,0.0,0.0,0.0,0.0,0.29145486577010732,0.00026556636779616799,0.00022063034965150405,0.023353580270659938,5.8961314254189599e-05,0.3188549505421106,0.34639855485077603,1.8295420134574596e-07,8.4768131058517749e-06,0.019025961246227407,1.1491901633009409e-07,4.6222174480520145e-10,1.1612729078132002e-08,0.00035814252714265634
0.0002249145858020276,0.17504461174131863,0.0,0.0,0.0,0.0,0.28984874845210062,0.00026445613765581832,0.00022042030574061401,0.0234357647528711,5.8850371817021203e-05,0.31941889110597149,0.34721527792317575,1.8251157159988011e-07,8.5143144381573237e-06,0.019166082375871332,1.1574506590793146e-07,4.6554424173852183e-10,1.164934818839015e-08,0.00036268388882816714
0.0002262010911089761,0.1752757803168687,0.0,0.0,0.0,0.0,0.28825647321828257,0.000263355148766222,0.00022020758154241103,0.02351753408361483,5.8739678621723378e-05,0.3199761891023864,0.34802533395458241,1.8206884550911835e-07,8.5515710873409573e-06,0.019306062055662817,1.1656815710503075e-07,4.6885483961500796e-10,1.1685576644417005e-08,0.00036724281401908591
0.00022748759641592458,0.17550569179300193,0.0,0.0,0.0,0.0,0.28667787935029071,0.00026226328899321976,0.00021999224528640863,0.02359889153190976,5.862923813972203e-05,0.32052692765995477,0.34882879961556085,1.8162607353175613e-07,8.5885843180612942e-06,0.019445898211351682,1.1738827122993561e-07,4.7215346325478911e-10,1.1721418180491308e-08,0.00037181906627841896
0.00022877410172287307,0.1757343551386019,0.0,0.0,0.0,0.0,0.28511280843651721,0.00026118044797967171,0.00021977436375021853,0.023679840334866493,5.85190536451194e-05,0.32107118866790368,0.34962575047877004,1.8118330410085585e-07,8.6253554253789033e-06,0.019585588829417355,1.1820539022090675e-07,4.7544004001080229e-10,1.1756876492115291e-08,0.00037641241071370601
0.00023006060702982157,0.17596177927092158,0.0,0.0,0.0,0.0,0.28356110427598263,0.00026010651703728291,0.00021955400231490481,0.023760383695905687,5.8409128384506174e-05,0.32160905284031621,0.35041626106302404,1.8074058424696714e-07,8.6618856647057662e-06,0.019725131946682704,1.1901949690314559e-07,4.7871450080339109e-10,1.1791955251569582e-08,0.00038102261393645063
0.00023134711233677006,0.1761879730827707,0.0,0.0,0.0,0.0,0.28202261289676328,0.00025904138919014951,0.00021933122493918844,0.02384052478693344,5.8299465422273867e-05,0.32214059969581421,0.35120040482609555,1.8029796000226248e-07,8.6981762874048454e-06,0.019864525657251407,1.1983057546070506e-07,4.8197678201841422e-10,1.1826658124668054e-08,0.00038564944413279733
