Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30),C4H7(42)
9.569698755891688e-06,0.11438389623492738,0.0,0.0,0.0,0.0,0.96212818363846553,0.00077590176630282215,8.2252822122881421e-05,0.00098733245859750724,5.0347856818918757e-05,0.018181919244897947,0.017764085640965464,3.0474724762699122e-08,1.0471243635562836e-07,2.9831433385709223e-05,5.8296993701341818e-11,2.3447932031046198e-13,5.3187841716420825e-11,9.7619047040704162e-09,7.7658039141793884e-11
9.616386155755893e-06,0.11439826629874698,0.0,0.0,0.0,0.0,0.9618788743147263,0.00077565622953726138,8.2350869211001077e-05,0.00099362304486036012,5.038109968233795e-05,0.018304440737772792,0.017884296037221019,3.0670412833845784e-08,1.0552097330231746e-07,3.0231318513670797e-05,5.9148227973977165e-11,2.3790311849377289e-13,5.3883825120540401e-11,9.9648652834065173e-09,7.8954050042969404e-11
9.663073555620098e-06,0.11441264384805869,0.0,0.0,0.0,0.0,0.96162950050185436,0.00077541087719639379,8.2448649077768388e-05,0.0009999153847990471,5.0414134625177355e-05,0.018426989987405006,0.018004538897290572,3.086602473842559e-08,1.0633084284909073e-07,3.0634005041627392e-05,6.0006513697692523e-11,2.4135526801848612e-13,5.4584362080999391e-11,1.0170745944420665e-08,8.0264120159843505e-11
9.709760955484303e-06,0.11442702882289632,0.0,0.0,0.0,0.0,0.96138006330754222,0.00077516571340624084,8.2546170531581524e-05,0.0010062094651739151,5.0446967519421389e-05,0.018549566431625423,0.018124813669095501,3.1061559870671181e-08,1.0714204639423056e-07,3.1039493934961466e-05,6.0871868533802511e-11,2.4483586285102026e-13,5.5289451773678147e-11,1.0379570027801449e-08,8.1588330688603476e-11
9.756448355348509e-06,0.11444142116490609,0.0,0.0,0.0,0.0,0.96113056381065098,0.00077492074181725109,8.264344210858031e-05,0.001012505273113899,5.0479604054399845e-05,0.018672169523076824,0.018245119815137701,3.1257017499293717e-08,1.0795458535815968e-07,3.1447786157858382e-05,6.1744310232506232e-11,2.4834494801741085e-13,5.5999090482172728e-11,1.0591360921451959e-08,8.2926763086725729e-11
9.803135755212714e-06,0.11445582081726503,0.0,0.0,0.0,0.0,0.96088100305888913,0.0007746759655806178,8.2740472049400407e-05,0.0010188027961420809,5.0512049721916099e-05,0.018794798730402774,0.018365456813671851,3.1452397031212139e-08,1.0876846117381816e-07,3.1858882673367014e-05,6.2623856565981198e-11,2.5188262005982422e-13,5.6713277289536617e-11,1.0806142067974103e-08,8.4279499113336391e-11
9.84982315507692e-06,0.11447022772397915,0.0,0.0,0.0,0.0,0.9606313820794623,0.00077443138753484548,8.283726840498966e-05,0.0010251020220403654,5.0544309881713283e-05,0.018917453532765791,0.018485824153311566,3.1647697795073477e-08,1.0958367537434282e-07,3.2272784443570422e-05,6.3510525246294561e-11,2.5544893223130957e-13,5.7432009074947932e-11,1.1023936942527084e-08,8.5646620705818828e-11
9.943197954805332e-06,0.11449906309468812,0.0,0.0,0.0,0.0,0.96013196335563644,0.0007739428345065973,8.3030190711858059e-05,0.0010377055359332824,5.0608293935675246e-05,0.019162837937192135,0.018726647906772319,3.2038060531672487e-08,1.112181241102803e-07,3.3109007589279578e-05,6.5305301221547739e-11,2.6266779741432744e-13,5.8883099780348186e-11,1.1468662161196076e-08,8.8424350100818602e-11
9.999999999999997e-06,0.11452503921566334,0.0,0.0,0.0,0.0,0.95982804277396749,0.00077364603499273171,8.3147132987182595e-05,0.0010453758146147291,5.0646880742554167e-05,0.019312158379579964,0.018873203335125578,3.227536974659381e-08,1.1221502360661026e-07,3.3623195778387635e-05,6.6411137447074588e-11,2.6711563994562141e-13,5.9774713429723085e-11,1.1745222311449589e-08,9.0142698184837313e-11
1.0027235274560902e-05,0.11452503921566334,0.0,0.0,0.0,0.0,0.95968229025805318,0.00077350383464978812,8.3203097227379559e-05,0.0010490544067648731,5.0665295320874665e-05,0.019383766504861396,0.018943488210419579,3.2389111405658536e-08,1.1269371978982323e-07,3.3871212020017037e-05,6.6945137457653884e-11,2.6926346742460457e-13,6.0204603111976044e-11,1.1879458402353412e-08,9.0974332781373861e-11
1.0111272594316472e-05,0.11455103803230904,0.0,0.0,0.0,0.0,0.95923243678611481,0.00077306550356185863,8.3375360598126304e-05,0.0010604086198238859,5.0721771374583523e-05,0.019604770521952128,0.019160419478226921,3.2739897584267767e-08,1.1417367485137965e-07,3.4642520391337177e-05,6.8608328744143234e-11,2.759530735166812e-13,6.1540797252999526e-11,1.2300386535890826e-08,9.3572211342500462e-11
1.0195309914072042e-05,0.1145770593048735,0.0,0.0,0.0,0.0,0.95878240804654691,0.0007726278455157012,8.3547019384488025e-05,0.0010717681146612335,5.0777747759850226e-05,0.019825847404087289,0.019377439174075507,3.3090415675527619e-08,1.1565799826988169e-07,3.5422938281994758e-05,7.0294980246064353e-11,2.8273704249372437e-13,6.2891668649082845e-11,1.273158521245666e-08,9.6218473244144434e-11
1.0279347233827613e-05,0.11460310275228051,0.0,0.0,0.0,0.0,0.95833220891647408,0.00077219086200507275,8.3718109961265503e-05,0.0010831328335457002,5.0833248684113157e-05,0.020046994684413909,0.019594544877632541,3.3440662384015919e-08,1.1714669901775543e-07,3.6212471262870902e-05,7.200519737224754e-11,2.8961579543725026e-13,6.4257203326885972e-11,1.3173193598091729e-08,9.891360863285478e-11
1.0363384553583183e-05,0.11462916812760188,0.0,0.0,0.0,0.0,0.95788184405809185,0.00077175455210938429,8.3888666655881249e-05,0.0010945027212504849,5.0888296991423328e-05,0.020268210006011287,0.019811734276889561,3.379063450634726e-08,1.1863978605845529e-07,3.7011124897174405e-05,7.3739085845769885e-11,2.9658975714707153e-13,6.5637387267727115e-11,1.3625351370968011e-08,1.0165811029373833e-10
1.0531459193094323e-05,0.11468136372782073,0.0,0.0,0.0,0.0,0.95698063488536977,0.00077088394030606759,8.4228306973878114e-05,0.0011172577927100291,5.099712128200187e-05,0.020710835815268173,0.02024635537764595,3.448974258154568e-08,1.2163915536433068e-07,3.8635816341869915e-05,7.7278301496698614e-11,3.108250193596926e-13,6.844164649200154e-11,1.4561876132636026e-08,1.0729719618709956e-10
1.0682726368654351e-05,0.11472841246417276,0.0,0.0,0.0,0.0,0.95616902272127924,0.0007701026459854028,8.4532464704744923e-05,0.0011377545245233661,5.1093719653406772e-05,0.021109410086844999,0.020637779371754469,3.511797032447945e-08,1.2435367919155365e-07,4.0129286934853476e-05,8.0545618901830211e-11,3.2396666541332701e-13,7.1015437235890107e-11,1.5442238775829799e-08,1.1254620373100417e-10
1.0833993544214378e-05,0.11477552886946005,0.0,0.0,0.0,0.0,0.95535693752844408,0.00076932343851368384,8.4835344663170586e-05,0.0011582672411234824,5.1189152379597405e-05,0.021508172537036633,0.021029442900609808,3.574526230072456e-08,1.2708255207145198e-07,4.1652394609933834e-05,8.3891289052414954e-11,3.3742345930733812e-13,7.3636467664740163e-11,1.6358976929474022e-08,1.1796294204698492e-10
1.0985260719774406e-05,0.11482271181643276,0.0,0.0,0.0,0.0,0.9545444001990151,0.00076854625928791942,8.513708690545242e-05,0.001178795690025887,5.1283512652379237e-05,0.021907112633930279,0.021421335648808909,3.6371602792340078e-08,1.2982582568689702e-07,4.3205171499820141e-05,8.7315938334017854e-11,3.5119791411914412e-13,7.6304651599847664e-11,1.7312923664448368e-08,1.2355037876475882e-10
1.1136527895334433e-05,0.11486996027912678,0.0,0.0,0.0,0.0,0.95373143027736695,0.00076777104360428435,8.5437818506248295e-05,0.0011993396325225602,5.1376885174582345e-05,0.022306220531112645,0.021813447977119226,3.6996976524069399e-08,1.3258354870608165e-07,4.4787649634183995e-05,9.0820197629158906e-11,3.6529258215643756e-13,7.9019901482857755e-11,1.8304917260093547e-08,1.2931151018846775e-10
1.128779507089446e-05,0.11491727331585014,0.0,0.0,0.0,0.0,0.95291804600754526,0.00076699772125722783,8.5737654174988874e-05,0.001219898843078409,5.1469346248077042e-05,0.022705487043320607,0.022205770898686045,3.7621369418791424e-08,1.3535577288773582e-07,4.6399860929863052e-05,9.4404693982669869e-11,3.7970995580319143e-13,8.1782129223011882e-11,1.9335801350082474e-08,1.3524935882581086e-10
1.1439062246454488e-05,0.11496465005184042,0.0,0.0,0.0,0.0,0.95210426439075502,0.0007662262173712594,8.6036696451848518e-05,0.0012404731085841171,5.1560964481934437e-05,0.023104903617178835,0.022598296049842728,3.824476717428909e-08,1.3814254230460882e-07,4.8041837176971582e-05,9.8070066492462704e-11,3.9445264584452472e-13,8.4591244325395026e-11,2.0406425067238571e-08,1.4136697335463989e-10
1.1590329422014516e-05,0.11501208966987687,0.0,0.0,0.0,0.0,0.95129010130885594,0.00076545645446741712,8.633503721514704e-05,0.0012610622267750931,5.1651801236205012e-05,0.023504462267602402,0.02299101562779364,3.8867157097998979e-08,1.4094390378059583e-07,4.9713610009340997e-05,1.0181694318015092e-10,4.0952313224412003e-13,8.7447156428234265e-11,2.1517642942407414e-08,1.4766742824855186e-10
1.1741596597574543e-05,0.11505959138055552,0.0,0.0,0.0,0.0,0.95047557173766584,0.00076468835571583821,8.6632759526446843e-05,0.0012816660035942717,5.1741912206824283e-05,0.023904155468429788,0.02338392228265522,3.9488525961073527e-08,1.4375990040676382e-07,5.1415210890207873e-05,1.0564597034896959e-10,4.2492407711998884e-13,9.0349773025793206e-11,2.2670314810351485e-08,1.5415382493668037e-10
1.189286377313457e-05,0.1151071544779672,0.0,0.0,0.0,0.0,0.94966068980093099,0.00076392184519923892,8.6929938288136824e-05,0.0013022842526207957,5.183134760560636e-05,0.02430397612491788,0.023777009090464367,4.0108862110980918e-08,1.4659057606785887e-07,5.3146671102238135e-05,1.0955778033387324e-10,4.4065798286089265e-13,9.3299001761271367e-11,2.3865305872305307e-08,1.6082929111765989e-10
1.2044130948694598e-05,0.11515477828503588,0.0,0.0,0.0,0.0,0.94884546881929677,0.00076315684817725019,8.722664058527056e-05,0.0013229167945450046,5.1920152596453991e-05,0.024703917548914087,0.024170269528535338,4.0728153951996679e-08,1.4943597176400121e-07,5.4908021735653421e-05,1.1355301213165871e-10,4.5672742675381974e-13,9.6294748837326279e-11,2.5103486716601873e-08,1.6769697885045181e-10
1.2195398124254625e-05,0.1152024621612798,0.0,0.0,0.0,0.0,0.94802992139898956,0.0007623932918114848,8.7522926621456248e-05,0.0013435634561947941,5.2008367779273081e-05,0.025103973413606515,0.02456369743087828,4.1346390954687378e-08,1.5229612808812556e-07,5.6699293663713945e-05,1.1763229992681715e-10,4.7313490120861773e-13,9.9336920143061542e-11,2.6385733323820077e-08,1.7476006590537224e-10
1.2346665299814653e-05,0.11525020550195555,0.0,0.0,0.0,0.0,0.94721405952079185,0.00076163110596456235,8.7818850440237294e-05,0.0013642240695488164,5.2096029905643057e-05,0.025504137708193118,0.024957286943325583,4.1963561189838599e-08,1.5517108108031393e-07,5.8520517527477282e-05,1.2179630190935133e-10,4.8988320683197847e-13,1.0242541870633767e-10,2.7712927043428565e-08,1.8202175560564515e-10
1.249793247537468e-05,0.11529800773332419,0.0,0.0,0.0,0.0,0.94639789460858748,0.00076087022365212186,8.8114460834531224e-05,0.0013848984710129637,5.2183172059108116e-05,0.025904404702850718,0.025351032489206966,4.2579656016438869e-08,1.5806086972974782e-07,6.0371723717812663e-05,1.2604564469170865e-10,5.0697468376497791e-13,1.0556014988104846e-10,2.9085954583999004e-08,1.8948527861777975e-10
1.2649199650934708e-05,0.1153458683225264,0.0,0.0,0.0,0.0,0.94558143754440982,0.00076011058088679248,8.8409801231083379e-05,0.0014055865013008935,5.2269824016186323e-05,0.026304768941334992,0.025744928761747072,4.3194665133535339e-08,1.6096552814609534e-07,6.2252942371764702e-05,1.303809753579677e-10,5.2441200523634724e-13,1.0874101579564866e-10,3.0505707996844943e-08,1.9715388781680067e-10
1.2800466826494735e-05,0.11539378675433667,0.0,0.0,0.0,0.0,0.94476469871559543,0.00075935211682971119,8.8704910259435193e-05,0.0014262880049663149,5.2356012432977626e-05,0.02670522521699505,0.026138970700472143,4.3808579031147102e-08,1.638850890383037e-07,6.416420335228971e-05,1.3480294263138665e-10,5.4219780198870677e-13,1.1196791832253208e-10,3.1973084673761907e-08,2.0503086050771068e-10
1.2951734002054763e-05,0.11544176253375876,0.0,0.0,0.0,0.0,0.94394768808877649,0.00075859477407591905,8.8999822489438732e-05,0.0014470028296708864,5.2441761309778052e-05,0.027105768535182918,0.026533153454076534,4.4421388182864768e-08,1.6681958418442251e-07,6.6105536225570963e-05,1.3931219283660345e-10,5.6033475031414003e-13,1.1524075792532466e-10,3.3488987348976954e-08,2.1311950022635397e-10
1.310300117761479e-05,0.11548979518794494,0.0,0.0,0.0,0.0,0.94313041526519892,0.00075783849878218075,8.9294569003849398e-05,0.0014677308256548628,5.2527092314030993e-05,0.027506394085168914,0.026927472352703999,4.5033085585190308e-08,1.6976904547381156e-07,6.8076970247182649e-05,1.4390936505029223e-10,5.7882520696478525e-13,1.1855943728862801e-10,3.5054324088455004e-08,2.2142313558672854e-10
1.3254268353174818e-05,0.11553788426503925,0.0,0.0,0.0,0.0,0.942312889506144,0.0007570832405368659,8.958917755139752e-05,0.0014884718455312009,5.2612025041421231e-05,0.027907097227383729,0.027321922895220143,4.5643661410259438e-08,1.7273350199156412e-07,7.0078534357695816e-05,1.4859510709317909e-10,5.9767200052357429e-13,1.219238539226235e-10,3.6670008264579601e-08,2.2994511852409081e-10
1.3405535528734845e-05,0.11558602933532751,0.0,0.0,0.0,0.0,0.9414951197386856,0.00075632895220397183,8.9883672633893794e-05,0.0015092257442588701,5.2696577019187021e-05,0.028307873490567202,0.027716500746401789,4.6253108229327155e-08,1.7571298096359343e-07,7.2110257172070653e-05,1.5337006576748959e-10,6.1687765489303328e-13,1.2533390767493674e-10,3.8336958542929207e-08,2.3868882485319583e-10
1.3556802704294873e-05,0.11563422997993808,0.0,0.0,0.0,0.0,0.94067711458811332,0.00075557558989656104,9.0178075865438053e-05,0.0015299923788551484,5.2780763875038994e-05,0.028708718555354562,0.028111201720730648,4.6861418720801572e-08,1.7870750911990596e-07,7.4172166964002446e-05,1.5823488429101399e-10,6.3644472020950007e-13,1.2878949729175127e-10,4.005609886927053e-08,2.4765765435221723e-10
1.37080698798549e-05,0.1156824857915382,0.0,0.0,0.0,0.0,0.93985888242662174,0.00075482311292314713,9.0472406406368991e-05,0.0015507716079710986,5.2864599705296653e-05,0.029109628229673935,0.02850602175800114,4.746858594614231e-08,1.8171711117455527e-07,7.6264291649525955e-05,1.6319021378949173e-10,6.5637574508364057e-13,1.3229052110683684e-10,4.1828358459134888e-08,2.5685503127439154e-10
1.3859337055414927e-05,0.11573079637621946,0.0,0.0,0.0,0.0,0.9390404314062839,0.00075407148366839205,9.076668137311321e-05,0.0015715632916228535,5.2948097201137671e-05,0.02951059843206218,0.028900956906892077,4.8074601667198463e-08,1.8474181258079176e-07,7.8386658775639255e-05,1.6823669095404132e-10,6.7667349925147332e-13,1.3583687411017894e-10,4.3654671785021547e-08,2.6628440439314335e-10
1.4010604230974955e-05,0.1157791613531117,0.0,0.0,0.0,0.0,0.93822176947027591,0.00075332066739490651,9.1060915808152809e-05,0.0015923672911295984,5.3031267868800506e-05,0.029911625186139459,0.029296003319340708,4.8679460076767459e-08,1.8778163495717606e-07,8.0539295518704067e-05,1.7337497519049486e-10,6.9734043299529382e-13,1.3942845442127197e-10,4.5535978551627856e-08,2.7594924492028901e-10
1.4161871406534982e-05,0.1158275803538956,0.0,0.0,0.0,0.0,0.93740290435588347,0.00075257063214905601,9.1355122829413804e-05,0.0016131834691058555,5.311412192503215e-05,0.030312704619083589,0.029691157249129411,4.928315436248482e-08,1.9083659992788725e-07,8.272222867405182e-05,1.7860570859388093e-10,7.1837919270283807e-13,1.4306515716611228e-10,4.7473223687509617e-08,2.85853048368443e-10
1.431313858209501e-05,0.11587605301680248,0.0,0.0,0.0,0.0,0.93658384361486013,0.00075182134864873375,9.1649313810051461e-05,0.0016340116893037776,5.3196668455472104e-05,0.030713832951385581,0.03008641504171097,4.9885677969880068e-08,1.9390672844416093e-07,8.4935484645997473e-05,1.839295335494986e-10,7.397924025149649e-13,1.467468769378499e-10,4.9467357321164262e-08,2.9599933286703786e-10
1.4464405757655037e-05,0.11592457898673598,0.0,0.0,0.0,0.0,0.93576459464342876,0.00075107279010191692,9.1943498653235657e-05,0.0016548518163878524,5.3278915639718323e-05,0.031115006481754026,0.030481773119225387,5.0487024683254477e-08,1.9699203990213051e-07,8.7179089435952757e-05,1.8934709536266119e-10,7.6158270544562857e-13,1.5047350771965206e-10,5.1519334760999904e-08,3.0639164027287678e-10
1.4615672933215065e-05,0.11597315791660147,0.0,0.0,0.0,0.0,0.93494516470172206,0.00075032493202963166,9.2237686012759489e-05,0.0016757037158017616,5.3360870852005977e-05,0.031516221577334677,0.030877227970832526,5.1087189076837036e-08,2.0009255308468713e-07,8.945306863475997e-05,1.9485904395673466e-10,7.8375256327385425e-13,1.5424494430980368e-10,5.3630116474401497e-08,3.1703353555516317e-10
1.4766940108775092e-05,0.11602178946745213,0.0,0.0,0.0,0.0,0.93412556091868959,0.00074957775213755338,9.2531883303153506e-05,0.0016965672537519821,5.3442540735187977e-05,0.03191747467130665,0.031272776150275988,5.1686164907198826e-08,2.0320828472775959e-07,9.1757447420307586e-05,2.0046602473574783e-10,8.0630480922392045e-13,1.5806107814565186e-10,5.5800668080888514e-08,3.2792860778501395e-10
1.491820728433512e-05,0.11607047330681154,0.0,0.0,0.0,0.0,0.93330579029566163,0.0007488312302066152,9.2826096817354842e-05,0.0017174422972000747,5.3523931140568149e-05,0.032318762261088568,0.03166841427417421,5.2283947913701593e-08,2.0633925236083973e-07,9.409225055015146e-05,2.0616868317377715e-10,8.2924150533045796e-13,1.6192180520991197e-10,5.8031960321213893e-08,3.3908046683698082e-10
1.5069474459895147e-05,0.1161192091059314,0.0,0.0,0.0,0.0,0.93248585972031517,0.00074808534795248725,9.3120331754907186e-05,0.0017383287137722372,5.3605047342340191e-05,0.032720080901394222,0.032064139015003719,5.2880531022662269e-08,2.0948547030925973e-07,9.6457502354634929e-05,2.1196766354548309e-10,8.5256599196547221e-13,1.6582701226528625e-10,6.0324969043219048e-08,3.5049274703087572e-10
1.5220741635455175e-05,0.11616799654171366,0.0,0.0,0.0,0.0,0.93166577597988531,0.00074734008890749008,9.3414592465166239e-05,0.0017592263716691625,5.3685894008682383e-05,0.033121427197532992,0.03245994709457739,5.3475909854014599e-08,2.1264695354878394e-07,9.8853226729685343e-05,2.1786361167032544e-10,8.7628053002455664e-13,1.6977659269300678e-10,6.268067517603714e-08,3.6216910510173318e-10
1.5372008811015202e-05,0.11621683529564794,0.0,0.0,0.0,0.0,0.93084554576930267,0.00074659543830234826,9.3708882486217556e-05,0.0017801351396215322,5.3766475302461438e-05,0.033522797801367181,0.032855835279981926,5.4070079540339379e-08,2.158237161898025e-07,0.00010127944713393848,2.2385716971349689e-10,9.0038766013373084e-13,1.7377043733391699e-10,6.5100064714588468e-08,3.7411322004217849e-10
1.5523275986575228e-05,0.11626572505203846,0.0,0.0,0.0,0.0,0.93002517570033261,0.00074585138289830005,9.4003204639805021e-05,0.0018010548868485159,5.384679494305794e-05,0.033924189406757302,0.033251800379050192,5.466303615587362e-08,2.1901577145837961e-07,0.00010373618658293466,2.2994898407850833e-10,9.2488955452355356e-13,1.7780843878601917e-10,6.7584128687047474e-08,3.8632879244789816e-10
1.5674543162135253e-05,0.11631466549934955,0.0,0.0,0.0,0.0,0.92920467230775328,0.00074510791086403367,9.4297561072493677e-05,0.0018219854830329716,5.392685627364369e-05,0.034325598746504364,0.033647839237288445,5.5254772658537075e-08,2.2222313092763804e-07,0.00010622346764458258,2.361396939543291e-10,9.4978992108418584e-13,1.8189047919417463e-10,7.0133863138962985e-08,3.9881954700322363e-10
1.582581033769528e-05,0.1163636563292674,0.0,0.0,0.0,0.0,0.92838404205408243,0.00074436501168177586,9.4591953358571317e-05,0.0018429267983009669,5.4006662237694814e-05,0.034727022589965857,0.034043948735565779,5.5845286958507267e-08,2.2544580629296917e-07,0.00010874131243384885,2.4242994741663946e-10,9.7509010939131258e-13,1.8601645485824324e-10,7.2750269107266859e-08,4.1158922959665536e-10
1.5961950795699302e-05,0.11640779090095194,0.0,0.0,0.0,0.0,0.92764537164289884,0.00074369688460621637,9.4856937878243507e-05,0.0018617830398587371,5.4078271413145728e-05,0.035088313808968728,0.034400505131594636,5.6375700383914982e-08,2.2835931789275735e-07,0.00011103352262676632,2.4817681388232663e-10,9.9820469908894519e-13,1.8976730248929598e-10,7.5162870330422273e-08,4.2332354268872173e-10
1.6098091253703325e-05,0.11645196581355309,0.0,0.0,0.0,0.0,0.92690660827426186,0.00074302920804185954,9.5121952671478691e-05,0.0018806477649172637,5.4149677560221023e-05,0.035449611877874751,0.034757114016920089,5.6905115827719146e-08,2.3128525127941484e-07,0.0001133505224885067,2.5400529595693063e-10,1.0216477641830895e-12,1.9355356083844361e-10,7.7631026700623663e-08,4.3528960029994963e-10
1.6234231711707348e-05,0.11649618085084118,0.0,0.0,0.0,0.0,0.92616775652423433,0.00074236197685924202,9.5386997769653762e-05,0.0018995208796230281,5.4220882179242829e-05,0.035810914510095306,0.03511377318364188,5.7433530698194024e-08,2.3422361260370316e-07,0.00011569232714862787,2.5991586064146087e-10,1.0454209942274233e-12,1.9737514920823978e-10,8.0155479024939637e-08,4.4749018097426108e-10
1.637037216971137e-05,0.11654043579066481,0.0,0.0,0.0,0.0,0.92542882094111778,0.00074169518636904791,9.5652073068088389e-05,0.0019184022903656654,5.4291886616431523e-05,0.036172219433124535,0.035470480437373789,5.7960941987657241e-08,2.3717440900724558e-07,0.00011805895150517265,2.6590897549488918e-10,1.0695262179227812e-12,2.0123198418571797e-10,8.2736970007229273e-08,4.5992807357954295e-10
1.6506512627715393e-05,0.11658473041813876,0.0,0.0,0.0,0.0,0.92468980603883577,0.00074102883251110131,9.5917178148968813e-05,0.0019372919037638251,5.4362692122107157e-05,0.036533524392002664,0.035827233600427999,5.8487346929340936e-08,2.4013764536025197e-07,0.00012045041014033788,2.7198510834133608e-10,1.0939653356348577e-12,2.0512398386474882e-10,8.5376245778629172e-08,4.7260608336649036e-10
1.6642653085719416e-05,0.11662906451933226,0.0,0.0,0.0,0.0,0.92395071629580061,0.00074036291189862253,9.6182312382972674e-05,0.0019561896266562227,5.4433299722241823e-05,0.036894827149878205,0.036184030512416053,5.9012742472835706e-08,2.4311332787780191e-07,0.00012286671727665418,2.7814472130145472e-10,1.1187402234667984e-12,2.0905106293459565e-10,8.8074056552904187e-08,4.8552703010879615e-10
1.677879354372344e-05,0.11667343787715746,0.0,0.0,0.0,0.0,0.92321155616153072,0.0007396974216405147,9.6447474905202776e-05,0.0019750953661023221,5.4503710368203168e-05,0.037256125484683086,0.036540869026950848,5.9537126007649567e-08,2.4610146103614323e-07,0.0001253078868375842,2.8438828376287209e-10,1.1438527768264942e-12,2.1301313866899665e-10,9.08311555760162e-08,4.9869374797685634e-10
1.6914934001727462e-05,0.11671785027831592,0.0,0.0,0.0,0.0,0.92247233006099294,0.00073903235923597163,9.6712664755018587e-05,0.001994009029378302,5.4573924870380247e-05,0.037617417186888567,0.036897747009558529,6.0060494524271958e-08,2.4910205061852569e-07,0.00012777393247179756,2.9071625130758452e-10,1.1693048229677322e-12,2.1701012407037092e-10,9.3648298642604406e-08,5.121090834534762e-10
1.7051074459731485e-05,0.11676230151023721,0.0,0.0,0.0,0.0,0.92173304239374376,0.00073836772259238,9.6977880710452582e-05,0.0020129305239726236,5.4643944056981967e-05,0.037978700060051281,0.037254662338012015,6.05828459964523e-08,2.5211509847786594e-07,0.00013026486752945864,2.9712910848880549e-10,1.1950983095893112e-12,2.2104193966201393e-10,9.6526244523171593e-08,5.2577589707139305e-10
1.7187214917735508e-05,0.11680679136143819,0.0,0.0,0.0,0.0,0.92099369753301985,0.00073770351006414178,9.7243121557593408e-05,0.0020318597575812482,5.4713768472953264e-05,0.03833997192116196,0.037611612902914593,6.1104176842163122e-08,2.5514061194053367e-07,0.00013278070502952314,3.0362728097088137e-10,1.2212349423643296e-12,2.2510849141486551e-10,9.9465755410008876e-08,5.3969706357328897e-10
1.732335537573953e-05,0.11685131962039423,0.0,0.0,0.0,0.0,0.92025429982650342,0.00073703972040863519,9.7508385644288952e-05,0.0020507966381083102,5.4783398866699036e-05,0.038701230600499542,0.037968596607085243,6.1624486262037397e-08,2.5817858829348274e-07,0.00013532145766806207,3.1021130184999048e-10,1.2477168767669243e-12,2.2920970930631321e-10,1.0246759687243523e-07,5.5387547110973934e-10
1.7459495833743553e-05,0.11689588607629878,0.0,0.0,0.0,0.0,0.91951485359932206,0.00073637635274644952,9.7773671577936871e-05,0.0020697410736560608,5.4852835508597674e-05,0.039062473939803326,0.038325611364421752,6.2143769688082688e-08,2.6122903759984392e-07,0.00013788713780288187,3.1688154760946744e-10,1.2745456155181217e-12,2.3334548808963082e-10,1.0553253789250571e-07,5.6831402598935766e-10
1.7595636291747576e-05,0.11694049051943574,0.0,0.0,0.0,0.0,0.91877536315659725,0.0007357134064560016,9.8038977586737715e-05,0.0020886929725362526,5.4922078913759018e-05,0.039423699791263388,0.038682655098315803,6.2662025767966505e-08,2.6429195984186446e-07,0.00014047775752386746,3.2363851581773238e-10,1.3017231653927153e-12,2.3751575125247559e-10,1.0866134986968353e-07,5.8301563945299739e-10
1.77317767497516e-05,0.116985132739538,0.0,0.0,0.0,0.0,0.91803583278411338,0.0007350508811568646,9.83043018446066e-05,0.0021076522432742486,5.4991129514484196e-05,0.039784906017023142,0.039039725741490582,6.3179252282256644e-08,2.6736735562662765e-07,0.00014309332865273465,3.3048268714226657e-10,1.3292514607979453e-12,2.4172041348591057e-10,1.1185480651950461e-07,5.9798323863327646e-10
1.7867917207755622e-05,0.11702981252824753,0.0,0.0,0.0,0.0,0.91729626674590103,0.00073438877679004786,9.856964250111775e-05,0.0021266187945899137,5.505998758278255e-05,0.040146090490481269,0.039396821237191147,6.3695446864675458e-08,2.7045522836664584e-07,0.00014573386265150106,3.3741450105958033e-10,1.3571322684741351e-12,2.4595938728098166e-10,1.1511368533174145e-07,6.1321976812009949e-10
1.8004057665759645e-05,0.11707452967699859,0.0,0.0,0.0,0.0,0.91655666928531476,0.00073372709358155103,9.8834997525415428e-05,0.0021455925353985029,5.512865341666884e-05,0.040507251095832947,0.039753939538564681,6.4210607013304501e-08,2.7355557815219411e-07,0.00014839937063248091,3.4443443787606493e-10,1.3853675198385272e-12,2.5023258272020711e-10,1.1843876742741658e-07,6.2872818445487747e-10
1.8140198123763668e-05,0.11711928397799004,0.0,0.0,0.0,0.0,0.91581704462684899,0.00073306583199392132,9.9100364902615472e-05,0.0021645733748130841,5.5197127168155035e-05,0.040868385727058268,0.040111078607861929,6.47247306409467e-08,2.7666840818467886e-07,0.00015108986336874344,3.5154292511715924e-10,1.4139589340132297e-12,2.5453991326416967e-10,1.218308373003381e-07,6.4451145966726688e-10
1.827633858176769e-05,0.11716407522251465,0.0,0.0,0.0,0.0,0.91507739697810464,0.00073240499265757645,9.9365742465070431e-05,0.0021835612221559816,5.5265409058951032e-05,0.041229492286960899,0.040468236415388326,6.5237815486278844e-08,2.7979371785262191e-07,0.00015380535135606173,3.5874044826974235e-10,1.4429084643167008e-12,2.5888128951814739e-10,1.2529068186175177e-07,6.6057257461115813e-10
