Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38)
1.8097452693758574e-05,0.1171052426133607,0.0,0.0,0.0,0.0,0.91604915701145739,0.00073327336201866613,9.9017153441158113e-05,0.0021586128256715475,5.5175675629267064e-05,0.0407551194551274,0.039998940197879945,6.456360367128814e-08,2.7601138911038486e-07,0.00015036304692006414,6.940703091283058e-10,2.7916559970411002e-12
1.8344469171702305e-05,0.11718651989573091,0.0,0.0,0.0,0.0,0.91470711368603896,0.00073207438685402406,9.9498668360373965e-05,0.0021930659767225931,5.5299537058809927e-05,0.041410320788941114,0.040646978432295026,6.5494389716648291e-08,2.8169667925267714e-07,0.00015530060998959259,7.1977561515413661e-10,2.8950466382348029e-12
1.8591485649646036e-05,0.1172679178068313,0.0,0.0,0.0,0.0,0.91336501511500046,0.0007308768058480596,9.9980206220180392e-05,0.0022275417516452131,5.5422767580081851e-05,0.042065419636945961,0.041295068385019416,6.6421746531206922e-08,2.8742336545346501e-07,0.00016032073758085174,7.4604712400755815e-10,3.000714633235047e-12
1.8838502127589767e-05,0.1173494351123152,0.0,0.0,0.0,0.0,0.91202288614481064,0.00072968062531405023,0.00010046175355371132,0.0022620396124336311,5.5545367726859424e-05,0.042720403623323737,0.041943198067435544,6.7345661127395847e-08,2.9319145326190828e-07,0.00016542349228934581,7.7288951682260771e-10,3.108678810193844e-12
1.9085518605533498e-05,0.11743107058149584,0.0,0.0,0.0,0.0,0.91068075143514615,0.00072848585341236461,0.00010094329611011727,0.002296559023266084,5.566733786283399e-05,0.043375260470339926,0.042591355580242039,6.8266123027294399e-08,2.990009390125988e-07,0.00017060893303189861,8.0030751301383812e-10,3.2189581514439625e-12
1.933253508347723e-05,0.11751282298553525,0.0,0.0,0.0,0.0,0.90933863546884075,0.00072729249986011439,0.00010142481948512434,0.0023310994504844315,5.5788677736675431e-05,0.044029977993389785,0.043239529108738441,6.9183118352453555e-08,3.0485182609087593e-07,0.00017587711488303693,8.2830566748340189e-10,3.3315709772157994e-12
1.957955156142096e-05,0.117594691098494,0.0,0.0,0.0,0.0,0.90799656255819927,0.00072610057559864452,0.00010190630842347321,0.0023656603625733267,5.5909387402973676e-05,0.044684544098854015,0.043887706919151032,7.0096639435033881e-08,3.1074409814834726e-07,0.00018122808872433031,8.568887139997003e-10,3.4465363277826972e-12
1.980186639157032e-05,0.1176684703146005,0.0,0.0,0.0,0.0,0.90678875373281342,0.00072502907506935424,0.00010233960666020726,0.0023967822607561472,5.6017487000502732e-05,0.045273514194563144,0.044471060965511899,7.0915828081025143e-08,3.1608252081110111e-07,0.000186114792607149,8.831173271673918e-10,3.552031790207182e-12
2.0024181221719678e-05,0.11774234136698715,0.0,0.0,0.0,0.0,0.90558101688272818,0.00072395874989407655,0.00010277285390992213,0.002427919939227371,5.6125075530033646e-05,0.045862343194115716,0.045054400573404284,7.1732185047024271e-08,3.2145445319952673e-07,0.00019106863106605214,9.0982668731607466e-10,3.6594608899549512e-12
2.0246496051869037e-05,0.1178163033663075,0.0,0.0,0.0,0.0,0.90437336941926993,0.0007228896091718345,0.00010320603881185874,0.002459073015534362,5.6232152810849985e-05,0.046451022444943486,0.045637717337947761,7.2545703750642558e-08,3.2685987902585625e-07,0.00019608963513806325,9.3702018075382408e-10,3.7688372473291036e-12
2.0468810882018397e-05,0.11789035542332148,0.0,0.0,0.0,0.0,0.90316582864949635,0.00072182166246478657,0.00010363915019248211,0.0024902411087339583,5.6338718274225459e-05,0.047039543349767496,0.046221002904006395,7.3356376856664227e-08,3.3229879106161385e-07,0.00020117783331521664,9.6470097652079419e-10,3.880173608647551e-12
2.0691125712167756e-05,0.11796449664995713,0.0,0.0,0.0,0.0,0.90195841177680003,0.0007207549196464188,0.00010407217637342828,0.002521423839429617,5.6444771748407574e-05,0.04762789736676893,0.046804248965495128,7.4164198493999202e-08,3.3777116442954483e-07,0.00020633325150921878,9.928724914525753e-10,3.9934837170139535e-12
2.0913440542317115e-05,0.11803872615598664,0.0,0.0,0.0,0.0,0.90075113591503242,0.00071968939064236083,0.00010450510609482092,0.0025526208299287041,5.6550312637696973e-05,0.048216076000292242,0.047387447259322653,7.4969161571614523e-08,3.4327698757168971e-07,0.00021155591425331736,1.0215378797407949e-09,4.108780259005804e-12
2.1135755372466474e-05,0.11811304305708589,0.0,0.0,0.0,0.0,0.89954401807632967,0.00071862508555300725,0.00010493792772682539,0.0025838317041318535,5.6655340676472281e-05,0.048804070809067145,0.047970589570547222,7.5771260439201116e-08,3.4881623515696137e-07,0.00021684584354567007,1.0507004564695051e-09,4.2260765684472236e-12
2.1358070202615833e-05,0.1181874464658189,0.0,0.0,0.0,0.0,0.89833707517921946,0.00071756201458678744,0.00010537062995659317,0.0026150560876064292,5.675985525858985e-05,0.049391873400642161,0.048553667729022698,7.6570488552148194e-08,3.5438889141909024e-07,0.00022220305961864737,1.0803633320534849e-09,4.345385155846086e-12
2.1580385032765193e-05,0.11826193549996442,0.0,0.0,0.0,0.0,0.89713032403812276,0.00071650018810864738,0.00010580320112863548,0.0026462936075148467,5.6863856094804816e-05,0.049979475438526856,0.049136673613828979,7.7366840623748864e-08,3.5999492752268049e-07,0.00022762757990975365,1.1105297709495402e-09,4.46671915139013e-12
2.1802699862914552e-05,0.11833650927352685,0.0,0.0,0.0,0.0,0.89592378137528761,0.00071543961650701233,0.0001062356298710558,0.0026775438927271055,5.6967342629447599e-05,0.050566868634180466,0.049719599148152466,7.8160310690073751e-08,3.6563432197593313e-07,0.00023311942021934172,1.1412028732854577e-09,4.590091024223143e-12
2.202501469306391e-05,0.11841116690519339,0.0,0.0,0.0,0.0,0.89471746381348394,0.0007143803101974306,0.00010666790451536525,0.0027088065737948777,5.7070314631760919e-05,0.051154044751942761,0.050302436302330326,7.8950893928334835e-08,3.7130704104325312e-07,0.00023867859406712262,1.1723858773746623e-09,4.7155137993871296e-12
2.224732952321327e-05,0.11848590751506442,0.0,0.0,0.0,0.0,0.89351138787318163,0.00071332227963664019,0.00010710001384565475,0.0027400812829262633,5.7172771436605054e-05,0.051740995610745244,0.050885177095429585,7.9738584491041977e-08,3.7701306386947456e-07,0.00024430511222536886,1.2040817667251163e-09,4.8429994769389105e-12
2.246964435336263e-05,0.11856073022064029,0.0,0.0,0.0,0.0,0.89230556998140353,0.00071226553524542091,0.00010753194633623012,0.0027713676540732082,5.7274712754208519e-05,0.052327713078433993,0.0514678135909242,8.0523377847514701e-08,3.8275235598937639e-07,0.00024999898382919398,1.2362936787124582e-09,4.9725606759154562e-12
2.269195918351199e-05,0.1186356341422485,0.0,0.0,0.0,0.0,0.89110002647081021,0.00071121008740238903,0.0001079636904807055,0.0028026653229375423,5.7376138327268681e-05,0.052914189072179436,0.052050337897289009,8.1305269301465811e-08,3.8852488039009235e-07,0.00025576021629466138,1.2690247559943939e-09,5.1042100365633429e-12
2.2914274013661348e-05,0.11871061840318055,0.0,0.0,0.0,0.0,0.88989477357312496,0.00071015594645234918,0.00010839523505722737,0.0028339739269487392,5.7477047663723478e-05,0.053500415562672814,0.052632742171085121,8.2084254259905658e-08,3.9433060781906973e-07,0.00026158881461708396,1.3022779501166146e-09,5.2379594304598736e-12
2.3136588843810707e-05,0.1187856821278914,0.0,0.0,0.0,0.0,0.88868982741390956,0.00070910312268511596,0.00010882656861656459,0.0028652931052751424,5.7577440577019157e-05,0.054086384577575704,0.053215018619106123,8.2860328300403597e-08,4.0016949615173609e-07,0.00026748478100009821,1.3360563759038703e-09,5.3738213858780275e-12
2.3358903673960066e-05,0.11886082443754747,0.0,0.0,0.0,0.0,0.88748520402822595,0.00070805162632280028,0.00010925767998942185,0.0028966224988677988,5.7677316661431597e-05,0.054672088191228582,0.053797159491520481,8.3633487367537097e-08,4.0604151094605922e-07,0.00027344811631055345,1.3703629595745409e-09,5.5118076725344674e-12
2.3581218504109425e-05,0.11893604445919077,0.0,0.0,0.0,0.0,0.88628091935109687,0.00070700146750025733,0.00010968855779848878,0.0029279617504681973,5.7776675804451202e-05,0.055257518530809034,0.054379157086004368,8.4403727321908117e-08,4.1194660630423777e-07,0.00027947881933193026,1.4052007792748157e-09,5.6519306711653677e-12
2.3803533334258785e-05,0.1190113413216755,0.0,0.0,0.0,0.0,0.88507698921185751,0.00070595265627140216,0.00011011919110533581,0.0029593105046019502,5.7875517535628377e-05,0.055842667779739577,0.054961003750588468,8.5171044569428609e-08,4.1788474867198586e-07,0.0002855768861401728,1.4405726320585285e-09,5.7942016320001127e-12
2.4025848164408144e-05,0.11908671415078295,0.0,0.0,0.0,0.0,0.88387342934429403,0.00070490520260286041,0.00011054956872302817,0.002990668407597946,5.7973841725059433e-05,0.056427528171392835,0.055542691878750029,8.5935435464466994e-08,4.2385589130645124e-07,0.00029174231116723282,1.4764814856844762e-09,5.938632491787712e-12
2.4248162994557503e-05,0.11916216207556721,0.0,0.0,0.0,0.0,0.88267025538612454,0.00070385911636372902,0.00011097967948780734,0.0030220351075996802,5.8071648299424683e-05,0.057012091989242994,0.056124213909806715,8.6696896589806291e-08,4.2985998458299786e-07,0.00029797508717850917,1.5129303175654423e-09,6.0852352261274222e-12
2.4470477824706862e-05,0.11923768422879023,0.0,0.0,0.0,0.0,0.88146748287119203,0.00070281440731716693,0.00011140951256331584,0.0030534102545799265,5.8168936945520731e-05,0.057596351571627097,0.056705562332618475,8.7455424669234618e-08,4.3589698766969501e-07,0.00030427520458825005,1.5499218871520024e-09,6.2340209339624594e-12
2.469279265485622e-05,0.11931327974468228,0.0,0.0,0.0,0.0,0.88026512722313854,0.00070177108509728969,0.00011183905688230479,0.0030847935003720938,5.8265707697729058e-05,0.058180299315750514,0.057286729688254136,8.8211016687504535e-08,4.4196684552362473e-07,0.00031064265110101612,1.5874591474697738e-09,6.3850014927988443e-12
2.491510748500558e-05,0.11938894775339834,0.0,0.0,0.0,0.0,0.87906320377430014,0.00070072915924966129,0.00011226830169579271,0.0031161844986291646,5.8361960343751596e-05,0.058763927665763493,0.057867708561592256,8.8963669843478075e-08,4.4806951217172179e-07,0.00031707741316082914,1.6255448309616717e-09,6.5381878929538688e-12
2.513742231515494e-05,0.11946468739240372,0.0,0.0,0.0,0.0,0.87786172775416882,0.00069968863919408098,0.00011269723603147194,0.0031475829048729811,5.845769499954469e-05,0.059347229119947255,0.058448491586396846,8.9713381321843294e-08,4.5420492883862446e-07,0.00032357947520345384,1.6641818534479242e-09,6.6935918622704108e-12
2.53597371453043e-05,0.11954049780136067,0.0,0.0,0.0,0.0,0.87666071428268744,0.0006986495342282547,0.00011312584943103487,0.0031789883765147168,5.8552911371564924e-05,0.059930196234589776,0.059029071448718079,9.0460148696236358e-08,4.6037305175299894e-07,0.00033014881903477793,1.7033727955818335e-09,6.851223780571339e-12
2.558205197545366e-05,0.11961637811614553,0.0,0.0,0.0,0.0,0.87546017838263657,0.00069761185354334039,0.00011355413116029747,0.0032104005728173395,5.8647609547939768e-05,0.06051282161663022,0.05960944088084718,9.1203969613026312e-08,4.6657382228410001e-07,0.00033678542489378209,1.7431204413803787e-09,7.0110948455730333e-12
2.5804366805603018e-05,0.11969232747665133,0.0,0.0,0.0,0.0,0.87426013497895405,0.00069657560621316501,0.00011398207048762089,0.0032418191549084142,5.8741789704870838e-05,0.061095097923888377,0.060189592661794113,9.1944841902691376e-08,4.7280717775496786e-07,0.00034348927142899776,1.7834276071766097e-09,7.1732163849869004e-12
2.6026681635752377e-05,0.11976834502926263,0.0,0.0,0.0,0.0,0.87306059888323084,0.00069554080116504026,0.00011440965703098323,0.0032732437858605714,5.8835451778987933e-05,0.061677017874247751,0.060769519624612238,9.2682763491587639e-08,4.7907306466892628e-07,0.00035026033461102679,1.8242968825919065e-09,7.3375988146737162e-12
2.6248996465901736e-05,0.11984442991375277,0.0,0.0,0.0,0.0,0.87186158481095222,0.00069450744721855735,0.00011483688031833121,0.0033046741306063253,5.8928595893600938e-05,0.062258574235419133,0.061349214648228734,9.3417732674017856e-08,4.8537142142048391e-07,0.00035709858897379912,1.865730935094134e-09,7.5042528635957353e-12
2.6471311296051095e-05,0.11992058127838637,0.0,0.0,0.0,0.0,0.87066310737243802,0.0006934755530723049,0.00011526373005869417,0.0033361098559909238,5.9021222100417697e-05,0.062839759830251848,0.061928670661757203,9.4149747575583294e-08,4.9170218961889435e-07,0.00036400400698793098,1.9077323378623855e-09,7.6731888814731771e-12
2.6693626126200454e-05,0.1199967982710718,0.0,0.0,0.0,0.0,0.86946518106986992,0.00069244512728185549,0.000115690195781324,0.0033675506308004683,5.9113330749302134e-05,0.063420567538525041,0.06250788064574779,9.4878807027647658e-08,4.9806529781957717e-07,0.00037097655899129311,1.9503038226094027e-09,7.8444178556563561e-12
2.6915940956349814e-05,0.12007308004369154,0.0,0.0,0.0,0.0,0.86826782029517391,0.00069141617827042732,0.00011611626749214138,0.0033989961257814391,5.9204921816729758e-05,0.064000990297918572,0.063086837633479234,9.5604909280695564e-08,5.0446069008436005e-07,0.00037801621300244257,1.9934477992745846e-09,8.0179494793072699e-12
2.7138255786499173e-05,0.12014942574452331,0.0,0.0,0.0,0.0,0.86707103934400442,0.00069038871435347633,0.00011654193500976735,0.0034304460135563407,5.9295995569324043e-05,0.064581021095929697,0.063665534704167831,9.6328053400791474e-08,5.1088829795489387e-07,0.00038512293569708823,2.0371668285324654e-09,8.1937940518395034e-12
2.7360570616648532e-05,0.12022583452669616,0.0,0.0,0.0,0.0,0.86587485241295747,0.00068936274372660309,0.00011696718813522381,0.0034618999686451698,5.9386552387584903e-05,0.065160652971424884,0.06424396498435915,9.7048238397859792e-08,5.1734804813013954e-07,0.00039229669224186381,2.0814635239827501e-09,8.3719620855400955e-12
2.758288544679789e-05,0.12030230555066382,0.0,0.0,0.0,0.0,0.86467927358139174,0.00068833827443384656,0.00011739201702199178,0.0034933576675938152,5.9476592420054213e-05,0.065739879025163234,0.06482212165655421,9.7765463343043977e-08,5.2383987666666976e-07,0.00039953744518837021,2.1263402655089661e-09,8.5524631526741334e-12
2.780520027694725e-05,0.12037883796914464,0.0,0.0,0.0,0.0,0.86348431683150384,0.00068731531440914225,0.00011781641172181209,0.0035248187888332404,5.9566116016586243e-05,0.066318692408159977,0.065399997949663793,9.847972757019494e-08,5.3036371085575316e-07,0.00040684515571844397,2.1717995244504561e-09,8.7353071933383436e-12
2.802751510709661e-05,0.12045543094484043,0.0,0.0,0.0,0.0,0.86228999603825307,0.00068629387146429985,0.0001182403625092861,0.003556283012756086,5.9655123417134115e-05,0.066897086327445204,0.065977587143844482,9.9191030432753217e-08,5.3691948276861024e-07,0.00041421978303314908,2.2178436507023531e-09,8.9205036591801634e-12
2.824982993724597e-05,0.12053208364239502,0.0,0.0,0.0,0.0,0.86109632495960164,0.00068527395325622008,0.00011866385951586274,0.0035877500217975406,5.9743615139556812e-05,0.067475054051793756,0.066554882574912516,9.9899371634941703e-08,5.4350711240750811e-07,0.00042166128391557664,2.2644751347453011e-09,9.1080625672713302e-12
2.8472144767395328e-05,0.12060879522067253,0.0,0.0,0.0,0.0,0.85990331726043789,0.00068425556734302644,0.00011908689315822561,0.003619219500255854,5.9831591492388181e-05,0.068052588897617741,0.067131877623398187,1.0060475095324813e-07,5.5012652817256382e-07,0.00042916961402329512,2.3116962684622798e-09,9.2979931359331986e-12
2.8694459597544687e-05,0.12068556484902007,0.0,0.0,0.0,0.0,0.85871098649773414,0.00068323872114296226,0.00011950945371540414,0.0036506911344124935,5.9919053034634898e-05,0.068629684237683647,0.067708565721292913,1.0130716824657647e-07,5.5677764810415311e-07,0.000436744727167624,2.3595094798319029e-09,9.4903051308328514e-12
2.8916774427694046e-05,0.12076239169956049,0.0,0.0,0.0,0.0,0.85751934611148362,0.00068222342193971779,0.00011993153192018661,0.0036821646126050994,6.0005999994036076e-05,0.069206333506150589,0.068284940356533375,1.0200662357065904e-07,5.6346040344490704e-07,0.00044438657474437542,2.4079168964249175e-09,9.6850071094312444e-12
2.9139089257843406e-05,0.12083927493913958,0.0,0.0,0.0,0.0,0.85632840944310007,0.00068120967691184169,0.00012035311830961789,0.003713639625076085,6.0092432904163458e-05,0.069782530188165173,0.068860995064107908,1.0270311717703284e-07,5.7017471285786451e-07,0.00045209510679215418,2.4569208077426195e-09,9.8821082804262988e-12
2.9361404087992765e-05,0.12091621374044907,0.0,0.0,0.0,0.0,0.85513818973425548,0.00068019749311871275,0.00012077420338407437,0.0037451158639880875,6.0178352432089126e-05,0.070358267820411949,0.069436723426707189,1.0339664943130513e-07,5.7692048907596163e-07,0.00045987027195863646,2.5065235735982486e-09,1.0081618135335173e-11
2.9583718918142124e-05,0.12099320728489017,0.0,0.0,0.0,0.0,0.85394870010661628,0.00067918687747100344,0.00012119477804588163,0.0037765930236023566,6.0263758963015707e-05,0.070933540002551906,0.070012119084415944,1.0408722076442771e-07,5.8369765651724351e-07,0.00046771201644561067,2.5567272806766606e-09,1.0283545067134171e-11
2.9806033748291483e-05,0.12107025474483414,0.0,0.0,0.0,0.0,0.85275995358469592,0.00067817783677290365,0.00012161483307574889,0.0038080708000760022,6.0348653103813048e-05,0.071508340384315763,0.070587175723765772,1.0477483192788268e-07,5.9050612977759064e-07,0.00047562028521020566,2.6075341256857253e-09,1.0487897911315604e-11
3.0028348578440842e-05,0.12114735530421807,0.0,0.0,0.0,0.0,0.85157196308443683,0.00067717037771269732,0.00012203435949148307,0.0038395488915662782,6.0433035338684245e-05,0.072082662671894324,0.071161887083243058,1.0545948352847183e-07,5.9734582907027684e-07,0.00048359502136311881,2.6589461707283126e-09,1.0694684961976978e-11
3.0250663408590202e-05,0.12122450814923544,0.0,0.0,0.0,0.0,0.85038474140211739,0.00067616450682616604,0.00012245334814749479,0.0038710269983339885,6.0516906452252134e-05,0.072656500634345741,0.071736246958335984,1.0614117667903644e-07,6.042166612779068e-07,0.00049163616573358413,2.7109656440864495e-09,1.0903915181593198e-11
3.047297823873956e-05,0.12130171245937803,0.0,0.0,0.0,0.0,0.84919830124164053,0.00067516023055580248,0.00012287179021313815,0.0039025048224979133,6.060026698776286e-05,0.073229848087841401,0.072310249188967751,1.0681991237441581e-07,6.1111854335025246e-07,0.00049974365812994906,2.7635945444750619e-09,1.1115596609313906e-11
3.069529306888892e-05,0.12137896742621274,0.0,0.0,0.0,0.0,0.84801265519779967,0.00067415755520617963,0.00012328967668909414,0.0039339820681901783,6.0683117769969268e-05,0.073802698905328812,0.072883887667141961,1.0749569187586244e-07,6.1805138025972273e-07,0.00050791743663725151,2.8168350386824773e-09,1.1329737960265197e-11
3.091760789903827e-05,0.12145627224443095,0.0,0.0,0.0,0.0,0.84682781574651933,0.00067315648695680957,0.000123706999094335,0.0039654584416491208,6.0765459227501693e-05,0.074375047021825597,0.073457156341814614,1.0816851636562218e-07,6.2501509344018148e-07,0.00051615743706772202,2.8706889333652269e-09,1.154634650113496e-11
3.113992272918763e-05,0.12153362610268716,0.0,0.0,0.0,0.0,0.84564379526558953,0.00067215703188900787,0.0001241237487215149,0.0039969336510182812,6.0847292127246881e-05,0.07494688642294707,0.074030049208809665,1.0883838743470096e-07,6.3200959008570152e-07,0.00052446359399646819,2.9251582287981277e-09,1.1765430277312777e-11
3.1362237559336984e-05,0.12161102819623745,0.0,0.0,0.0,0.0,0.8444606060331511,0.00067115919596715012,0.00012453991677109709,0.0040284074063658077,6.0928617424544607e-05,0.075518211145654948,0.07460256031163362,1.0950530670984467e-07,6.3903476896584442e-07,0.00053283584072403125,2.9802450467756975e-09,1.1986997822965485e-11
3.158455238948634e-05,0.1216884777303166,0.0,0.0,0.0,0.0,0.84327826021111818,0.00067016298502327602,0.00012495549494463158,0.0040598794198503721,6.1009435679531241e-05,0.076089015287361852,0.075174683749548665,1.1016927585280994e-07,6.4609054565229399e-07,0.00054127410848981263,3.0359511425799293e-09,1.2211056198124109e-11
3.1806867219635696e-05,0.12176597390131656,0.0,0.0,0.0,0.0,0.84209676985210635,0.00066916840477766943,0.0001253704748802692,0.0040913494056463518,6.1089747643156448e-05,0.076659293002275461,0.075746413674019852,1.1083029675974404e-07,6.5317682749075337e-07,0.00054977832681057113,3.0922783465152116e-09,1.2437612764546038e-11
3.202918204978505e-05,0.12184351591498783,0.0,0.0,0.0,0.0,0.84091614690236738,0.0006681754608274422,0.0001257848480382753,0.0041228170799183931,6.1169554356866221e-05,0.077229038499726912,0.076317744287319841,1.1148837143191847e-07,6.6029350917814502e-07,0.00055834842366890081,3.1492286999844803e-09,1.2666675733055735e-11
3.225149687993441e-05,0.12192110297866869,0.0,0.0,0.0,0.0,0.83973640320354437,0.00066718415865355224,0.0001261986063152157,0.0041542821608123674,6.1248856508337176e-05,0.077798246042876815,0.076888669842017268,1.1214350200496018e-07,6.6744050027138069e-07,0.00056698432556773074,3.2068038935141249e-09,1.2898251903218197e-11
3.247381171008376e-05,0.1219987343030116,0.0,0.0,0.0,0.0,0.83855755049097425,0.00066619450363498663,0.00012661174165755546,0.0041857443684630846,6.1327654853170392e-05,0.078366909949887764,0.077459184641547052,1.1279569068547677e-07,6.7461770753571238e-07,0.00057568595744586623,3.2650056173971071e-09,1.3132348073648902e-11
3.269612654023312e-05,0.12207640909995691,0.0,0.0,0.0,0.0,0.83737960039139048,0.00066520650102517046,0.00012702424573875619,0.0042172034250174059,6.1405950540417576e-05,0.078935024595300593,0.078029283041172542,1.1344493988269503e-07,6.8182502048453281e-07,0.00058445324264942873,3.3238358451188187e-09,1.336897218199203e-11
3.2918441370382475e-05,0.12215412658595545,0.0,0.0,0.0,0.0,0.83620256442448682,0.0006642201559655626,0.00012743611079070336,0.0042486590546274745,6.1483744247277177e-05,0.079502584408778984,0.078598959447656394,1.1409125204020535e-07,6.8906234881918462e-07,0.00059328610294178568,3.3832961116276722e-09,1.3608130402067824e-11
3.314075620053183e-05,0.12223188597967595,0.0,0.0,0.0,0.0,0.83502645400450481,0.0006632354735051616,0.0001278473289908652,0.004280110983425533,6.1561036832093367e-05,0.080069583874514932,0.079168208318175518,1.1473462979069224e-07,6.9632959472015249e-07,0.00060218445858875136,3.443388018241241e-09,1.3849829174602084e-11
3.3363071030681187e-05,0.12230968650152194,0.0,0.0,0.0,0.0,0.83385128043788048,0.00066225245856278497,0.00012825789220988483,0.0043115589395501383,6.1637829574247803e-05,0.080636017532574766,0.079737024161373432,1.1537507588988565e-07,7.0362664154644774e-07,0.00061114822834938709,3.504113509890456e-09,1.409407632240101e-11
3.358538586083054e-05,0.12238752737699839,0.0,0.0,0.0,0.0,0.83267705492433708,0.00066127111593833939,0.00012866779294565408,0.004343002653144413,6.1714123199513985e-05,0.081201879977860589,0.080305401537308765,1.1601259316953259e-07,7.1095339657081495e-07,0.00062017732946106343,3.5654739936299013e-09,1.434087750485972e-11
3.38077006909799e-05,0.12246540783347862,0.0,0.0,0.0,0.0,0.83150378855832519,0.00066029145034199798,0.00012907702369045185,0.0043744418563289051,6.1789918562868971e-05,0.081767165859643665,0.080873335056407383,1.1664718457118638e-07,7.1830976165700154e-07,0.0006292716776922189,3.6274709305208548e-09,1.4590238598593218e-11
3.4030015521129254e-05,0.1225433271004723,0.0,0.0,0.0,0.0,0.83033149232739945,0.0006593134663690493,0.00012948557660167909,0.0044058762832190164,6.1865216978012588e-05,0.082331869882555198,0.081440819380108082,1.1727885320642382e-07,7.256956183568322e-07,0.00063843118734955597,3.6901061314640784e-09,1.4842166887304016e-11
3.425233035127861e-05,0.1226212844117051,0.0,0.0,0.0,0.0,0.82916017711229406,0.00065833716849242687,0.00012989344424753813,0.0044373056699336458,6.1940019427772196e-05,0.082895986806171357,0.082007849221228821,1.179076022612251e-07,7.3311086232143824e-07,0.00064765577126215182,3.7533810856691311e-09,1.5096668360833774e-11
3.4474645181427966e-05,0.12269927900388113,0.0,0.0,0.0,0.0,0.82798985368405775,0.00065736256108552113,0.00013030061946633288,0.0044687297546217482,6.2014326737154469e-05,0.083459511446699108,0.082574419345203279,1.1853343501704804e-07,7.4055539647608613e-07,0.00065694534064686784,3.8172970689474528e-09,1.5353748150691879e-11
3.469696001157732e-05,0.12277731011700643,0.0,0.0,0.0,0.0,0.82682053271422928,0.00065638964842910355,0.00013070709487103546,0.0045001482773447798,6.2088140069858347e-05,0.084022438671540065,0.083140524565041826,1.1915635490413697e-07,7.4802910865114515e-07,0.00066629980554157916,3.8818556087231555e-09,1.5613412400402314e-11
3.491927484172668e-05,0.12285537698991597,0.0,0.0,0.0,0.0,0.82565222477613465,0.0006554184346994063,0.00013111286309235395,0.0045315609800657625,6.2161460661948694e-05,0.084584763398436943,0.083706159740865732,1.19776365477206e-07,7.5553188303913741e-07,0.00067571907486081912,3.9470582576100725e-09,1.5875667354812016e-11
3.514158967187603e-05,0.12293347887540129,0.0,0.0,0.0,0.0,0.82448494032060793,0.00065444892394358339,0.00013151791714851064,0.0045629676069229115,6.2234289477224337e-05,0.085146480608726732,0.084271319791563992,1.2039347027698488e-07,7.6306361625464594e-07,0.00068520305547573827,4.0129062767167865e-09,1.6140518086298939e-11
3.536390450202539e-05,0.12301161501420461,0.0,0.0,0.0,0.0,0.82331868970649413,0.00065348112012516939,0.00013192224999643688,0.004594367903881358,6.23066276328843e-05,0.085707585330688896,0.084835999680141647,1.210076731570371e-07,7.7062419754034273e-07,0.00069475165335989577,4.0794010001548376e-09,1.6407969960861625e-11
3.5586219332174745e-05,0.12308978466198958,0.0,0.0,0.0,0.0,0.82215348318587456,0.00065251502711006159,0.00013232585469151226,0.0046257616189015385,6.237847625949822e-05,0.086268072647626787,0.085400194420779729,1.216189777696978e-07,7.7821351616018095e-07,0.0007043647730406498,4.1465437395196373e-09,1.6678028253937259e-11
3.603084899247346e-05,0.12324622151878523,0.0,0.0,0.0,0.0,0.81982624277790461,0.00065058798824418158,0.00013313085218152076,0.0046885283063353546,6.2520709800395317e-05,0.087387175741595893,0.086527108828545404,1.2283290864427834e-07,7.9347790470693529e-07,0.00072378418457487177,4.2827785040880415e-09,1.722598516388408e-11
3.643101568674231e-05,0.12338712184946218,0.0,0.0,0.0,0.0,0.81773539782530169,0.00064885954074007598,0.00013385279153804301,0.0047449933277209895,6.2647057752690242e-05,0.088392208829066898,0.087539623642820086,1.2391557537271965e-07,8.0731299185827963e-07,0.00074148133114554078,4.4076186155785569e-09,1.7728111049099346e-11
3.683118238101115e-05,0.12352811922238399,0.0,0.0,0.0,0.0,0.8156480903053509,0.00064713669153353452,0.00013457226732524152,0.004801433194943896,6.2771838290903313e-05,0.089395167567954556,0.088550491373996384,1.2498891639832272e-07,8.212394077562653e-07,0.00075938597946421818,4.5345773132560026e-09,1.8238758209843353e-11
3.723134907528e-05,0.12366920946653345,0.0,0.0,0.0,0.0,0.81356437625231448,0.0006454194595423839,0.00013528924201420498,0.0048578465089689649,6.2895058680071368e-05,0.090396025214520032,0.08955968474654627,1.2605295776748377e-07,8.3525647050274289e-07,0.00077749752556634179,4.6636610437022744e-09,1.8757952575249065e-11
3.763151576954884e-05,0.12381038832336595,0.0,0.0,0.0,0.0,0.8114843106101165,0.00064370786266291873,0.00013600367898412711,0.0049142318912911119,6.3016726339757607e-05,0.091394755585140222,0.09056717700811874,1.271077263894435e-07,8.4936349181607293e-07,0.00079581535196687194,4.7948759140938518e-09,1.9285718709312205e-11
3.8031682463817686e-05,0.1239516516185721,0.0,0.0,0.0,0.0,0.80940794724205145,0.0006420019177913914,0.00013671554249661155,0.0049705879838037332,6.3136848854095237e-05,0.092391333050844834,0.091572941924988882,1.2815325012889902e-07,8.6355977581931492e-07,0.0008143388280931964,4.9282276986160989e-09,1.9822079836685626e-11
